UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,6,2020,,,
Santa Barbara County Totals,0,192,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,5,2020,,,
Santa Barbara County Totals,0,174,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,4,2020,,,
Santa Barbara County Totals,0,168,0,1,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,3,2020,,,
Santa Barbara County Totals,0,152,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,2,2020,,,
Santa Barbara County Totals,0,139,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,1,2020,,,
Santa Barbara County Totals,0,111,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,31,2020,,,
Santa Barbara County Totals,0,99,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,30,2020,,,
Santa Barbara County Totals,0,88,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,29,2020,,,
Santa Barbara County Totals,0,68,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,28,2020,,,
Santa Barbara County Totals,0,64,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,27,2020,,,
Santa Barbara County Totals,0,47,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,26,2020,,,
Santa Barbara County Totals,0,32,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,25,2020,,,
Santa Barbara County Totals,0,26,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,24,2020,,,
Santa Barbara County Totals,0,24,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,23,2020,,,
Santa Barbara County Totals,0,18,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,22,2020,,,
Santa Barbara County Totals,0,18,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,21,2020,,,
Santa Barbara County Totals,0,13,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,20,2020,,,
Santa Barbara County Totals,0,9,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,19,2020,,,
Santa Barbara County Totals,0,9,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,18,2020,,,
Santa Barbara County Totals,0,3,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,17,2020,,,
Santa Barbara County Totals,0,2,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,16,2020,,,
Santa Barbara County Totals,0,1,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,15,2020,,,
Santa Barbara County Totals,0,1,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,14,2020,,,
Santa Barbara County Totals,0,0,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
March,13,2020,,,
Santa Barbara County Totals,0,0,0,0,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
